drug_a,drug_b,cell_line,synergy
57469,77082,SF295,0
57469,3657,SK-MEL-5,0
57469,104842,A549,0
4211,9444,U031,0
4211,20279,HOP-92,0
4211,36314,M14,0
4211,2733525,OVCAR-4,0
4211,457193,NCI-H23,0
4211,5453,786-0,0
4211,3011155,DU-145,0
4211,60953,NCI-H522,0
4211,3062316,LOXIMVI,0
2578,5284616,OVCAR-5,0
2578,163659,U251,0
2578,104842,SF295,0
135398738,36462,SR,0
4114,444795,OVCAR-4,0
4114,5790,UACC-62,0
4114,3657,UACC-62,0
4114,6252,Hs-578-T,0
4114,104842,MOLT-4,0
4114,104842,SF539,0
4114,667490,UACC-257,0
241902,9444,K-562,0
241902,20279,KM12,0
241902,36314,NCI-H322M,0
241902,36314,UACC-62,0
241902,426756,A549,0
241902,5790,ACHN,0
241902,5790,OVCAR-3,0
241902,5394,OVCAR-3,0
241902,60749,SF268,0
241902,5453,786-0,0
241902,5453,OVCAR-8,0
241902,3011155,NCI-H522,0
241902,3902,HOP-62,0
241902,3062316,OVCAR-8,0
241902,123596,MDA-MB-468,0
119182,77082,ACHN,0
119182,5790,MDA-MB-231,0
119182,5790,SW620,0
119182,5453,SW620,0
119182,2187,BT-549,0
45055483,135413520,SR,0
45055483,216326,PC-3,0
60699,444795,NCI-H522,0
60699,163659,SF295,0
60699,454216,COLO-205,0
60699,667490,SF295,0
60749,77082,ACHN,0
60749,426756,COLO-205,0
60749,119182,CCRF-CEM,0
60749,6252,BT-549,0
60749,6252,PC-3,0
60749,126941,COLO-205,0
60749,126941,NCI-H23,0
148124,5284616,NCI-H322M,0
148124,426756,LOXIMVI,0
148124,5790,MDA-MB-468,0
148124,6252,SW620,0
5453,126941,ACHN,0
5426,9444,SK-MEL-28,0
5426,72466,HCT-15,0
5426,36314,HOP-92,0
5426,77082,SK-OV-3,0
5426,5284616,HT-29,0
5426,163659,HOP-62,0
5426,454216,U251,0
5426,241902,M14,0
5426,119182,SK-MEL-5,0
104842,2733525,COLO-205,0
104842,5284616,COLO-205,0
104842,5284616,SF268,0
104842,2187,Hs-578-T,0
104842,2662,SW620,0
104842,5352062,RXF393,0
249332,5453,MCF7,0
387447,5284616,OVCAR-5,0
387447,4211,786-0,0
3011155,444795,K-562,0
3011155,2733525,T47D,0
3011155,5453,SF539,0
135413520,443939,A549,0
5311,9444,NCI-H522,0
5311,657237,DU-145,0
5311,444795,RXF393,0
5311,426756,SN12C,0
5311,5790,K-562,0
5311,5790,SK-MEL-5,0
5311,457193,HT-29,0
5311,457193,IGROV-1,0
5311,241902,DU-145,0
5311,5453,OVCAR-8,0
60953,20279,SW620,0
60953,444795,OVCAR-4,0
60953,241902,MCF7,0
60953,249332,HCC2998,0
60953,249332,NCI-H23,0
60953,249332,RXF393,0
60953,3902,SF295,0
60953,126941,MCF7,0
60198,123631,EKVX,0
60198,123631,HOP-92,0
60198,216326,M14,0
11683,71384,CCRF-CEM,0
11683,123631,OVCAR-8,0
11683,123631,SK-OV-3,0
11683,216326,OVCAR-8,0
11683,3950,SK-MEL-2,0
11683,5799,M14,0
11683,5799,SF268,0
123631,216326,HOP-62,0
104741,9444,IGROV-1,0
104741,20279,SK-MEL-5,0
104741,2733525,NCI-H226,0
104741,5394,PC-3,0
104741,119182,KM12,0
104741,6252,KM12,0
104741,6252,T47D,0
104741,3902,HL-60,0
2187,444795,SK-MEL-5,0
2187,444795,SN12C,0
2187,2733525,SK-MEL-5,0
2187,5284616,CCRF-CEM,0
2187,426756,MDA-MB-231,0
2187,5453,786-0,0
2187,5453,MDA-MB-468,0
2187,3011155,IGROV-1,0
68740,2733525,SK-MEL-28,0
68740,5284616,HCT-116,0
68740,5284616,SF268,0
68740,5284616,TK10,0
68740,5790,U031,0
68740,457193,SK-MEL-28,0
68740,5453,HOP-62,0
68740,5311,SW620,0
68740,6442177,HCC2998,0
3062316,9444,RXF393,0
3062316,20279,HCC2998,0
3062316,657237,RXF393,0
3062316,2733525,MDA-MB-468,0
3062316,5790,TK10,0
3062316,457193,IGROV-1,0
3062316,5394,K-562,0
3062316,249332,A498,0
3062316,60953,RPMI-8226,0
3062316,3902,COLO-205,0
3062316,123596,OVCAR-4,0
6442177,20279,HT-29,0
6442177,36314,MDA-MB-231,0
6442177,2733525,OVCAR-3,0
6442177,5284616,NCI-H322M,0
6442177,148124,IGROV-1,0
126941,9444,MCF7,0
126941,148124,786-0,0
126941,5311,T47D,0
126941,3902,MDA-MB-231,0
126941,5329102,KM12,0
126941,5329102,RXF393,0
126941,5329102,SF539,0
126941,5329102,U251,0
123596,5790,HOP-92,0
123596,3902,M14,0
9941095,20279,A498,0
9941095,104842,COLO-205,0
9941095,2662,LOXIMVI,0
644241,444795,HOP-92,0
644241,241902,T47D,0
644241,249332,HCC2998,0
644241,126941,A549,0
406563,249332,DU-145,0
406563,3011155,HOP-62,0
406563,3011155,RPMI-8226,0
406563,2662,SK-MEL-5,0
406563,3062316,MDA-MB-231,0
406563,5352062,NCI-H226,0
2478,444795,MDA-MB-231,0
2478,77082,OVCAR-8,0
2478,163659,U031,0
2478,454216,SK-OV-3,0
2478,5790,HL-60,0
2478,5790,KM12,0
2478,5394,LOXIMVI,0
2478,5935,M14,0
5329102,5284616,Hs-578-T,0
5329102,5790,U031,0
5329102,5394,COLO-205,0
5329102,3062316,LOXIMVI,0
2723601,36462,HCC2998,0
2723601,36462,NCI-H23,0
2723601,71384,SK-MEL-28,0
2723601,2708,MOLT-4,0
2723601,45055483,SF539,0
2723601,11683,CCRF-CEM,0
2723601,216326,SNB75,0
2723601,5799,786-0,0
5352062,657237,CCRF-CEM,0
5352062,657237,RPMI-8226,0
5352062,148124,OVCAR-4,0
5352062,6252,U031,0
5352062,5453,SK-MEL-28,0
5352062,5453,TK10,0
148121,9444,OVCAR-5,0
148121,444795,COLO-205,0
148121,2733525,TK10,0
148121,2733525,UACC-62,0
148121,60749,PC-3,0
148121,148124,A549,0
148121,148124,SW620,0
148121,6442177,OVCAR-3,0
148121,6442177,OVCAR-8,0
9703,72466,BT-549,0
9703,72466,OVCAR-8,0
9703,2733525,BT-549,0
9703,2733525,NCI-H226,0
9703,454216,UACC-62,0
9703,457193,SF539,0
9703,5394,HCT-15,0
9703,148124,HOP-92,0
9703,5453,HCC2998,0
3950,123631,786-0,0
62770,71384,HOP-62,0
62770,71384,SNB75,0
62770,4212,PC-3,0
62770,216326,A498,0
29327,72466,SK-MEL-28,0
29327,77082,786-0,0
29327,119182,OVCAR-5,0
29327,6252,BT-549,0
29327,667490,Hs-578-T,0
29327,5799,OVCAR-5,0
460612,60198,SK-OV-3,0
460612,11683,SF268,0
460612,216326,SK-MEL-2,0
460612,5799,A498,0
5799,20279,HCC2998,0
5799,20279,LOXIMVI,0
5799,5284616,786-0,0
5799,119182,A498,0
5799,3011155,OVCAR-8,0
5799,60953,MDA-MB-231,0
5799,9941095,M14,0
5799,5329102,MDA-MB-468,0
9444,36314,HCC2998,0
9444,5284616,HT-29,0
9444,104741,SNB75,0
20279,5790,CCRF-CEM,0
20279,5453,HCC2998,0
20279,5453,MDA-MB-468,0
3690,9444,MOLT-4,0
3690,9444,U251,0
3690,657237,SF539,0
3690,444795,MOLT-4,0
3690,72466,TK10,0
3690,77082,UACC-257,0
3690,2733525,MOLT-4,0
3690,2733525,NCI-H522,0
3690,4211,M14,0
3690,6252,OVCAR-8,0
3690,667490,OVCAR-5,0
657237,249332,HOP-92,0
657237,2662,OVCAR-5,0
657237,2662,SF268,0
657237,2662,SK-MEL-28,0
444795,657237,HT-29,0
444795,457193,A549,0
444795,6252,Hs-578-T,0
452548,443939,OVCAR-8,0
452548,36462,SNB75,0
452548,4212,SNB75,0
452548,45055483,HCT-116,0
452548,135413520,SF268,0
452548,60198,U251,0
452548,123631,BT-549,0
452548,123631,Hs-578-T,0
452548,123631,K-562,0
452548,216326,SF539,0
443939,20279,NCI-H226,0
443939,2733525,HCC2998,0
443939,5284616,U031,0
443939,5311,SW620,0
443939,3062316,TK10,0
443939,6442177,786-0,0
72466,9444,COLO-205,0
72466,20279,M14,0
72466,657237,IGROV-1,0
72466,5790,NCI-H226,0
72466,6252,786-0,0
72466,249332,OVCAR-5,0
72466,3011155,SF268,0
72466,5311,PC-3,0
72466,5311,SF295,0
72466,3902,NCI-H522,0
72466,3062316,HOP-92,0
72466,9941095,SW620,0
72466,5329102,BT-549,0
36314,5284616,Hs-578-T,0
36314,5284616,NCI-H226,0
451668,444795,MDA-MB-231,0
451668,72466,K-562,0
451668,2733525,MDA-MB-231,0
451668,2733525,NCI-H322M,0
451668,163659,MCF7,0
451668,5790,SK-MEL-5,0
451668,4211,HT-29,0
451668,241902,MOLT-4,0
451668,119182,CCRF-CEM,0
451668,60749,OVCAR-4,0
2123,443939,Hs-578-T,0
2123,3385,MOLT-4,0
2123,216326,MDA-MB-468,0
2123,216326,SK-OV-3,0
2123,3950,786-0,0
2123,5799,IGROV-1,0
2123,5799,UACC-257,0
77082,9444,NCI-H226,0
77082,444795,UACC-257,0
77082,36314,EKVX,0
77082,426756,CAKI-1,0
77082,5394,786-0,0
77082,6252,IGROV-1,0
77082,104842,BT-549,0
77082,5311,DU-145,0
77082,3062316,SW620,0
77082,9941095,SF295,0
77082,5329102,MDA-MB-468,0
135401907,36314,OVCAR-5,0
135401907,5453,COLO-205,0
36462,45055483,NCI-H226,0
6239,77082,LOXIMVI,0
6239,77082,SN12C,0
6239,5284616,SW620,0
6239,163659,HCT-116,0
6239,5790,MOLT-4,0
6239,5790,PC-3,0
6239,4211,UACC-62,0
6239,119182,U031,0
6239,60749,BT-549,0
6239,104842,T47D,0
71384,4212,SW620,0
71384,45055483,M14,0
71384,123631,HCT-15,0
2733525,20279,COLO-205,0
2733525,5790,A498,0
2733525,126941,MCF7,0
123608,20279,A498,0
123608,444795,MCF7,0
123608,72466,ACHN,0
123608,77082,IGROV-1,0
123608,3657,SN12C,0
123608,3657,UACC-257,0
123608,4211,MDA-MB-468,0
123608,4211,NCI-H226,0
123608,119182,MDA-MB-231,0
123608,5453,RPMI-8226,0
3385,443939,ACHN,0
3385,36462,CCRF-CEM,0
3385,4212,TK10,0
3385,45055483,MOLT-4,0
3385,216326,SW620,0
439693,77082,K-562,0
439693,5790,COLO-205,0
439693,5394,RPMI-8226,0
439693,119182,SK-MEL-28,0
439693,667490,MCF7,0
439693,5935,PC-3,0
439693,5799,PC-3,0
5284616,2733525,K-562,0
5284616,163659,NCI-H322M,0
5284616,4211,A498,0
5284616,4211,HCT-116,0
5284616,241902,A549,0
5284616,119182,EKVX,0
5284616,60749,A498,0
5284616,60749,PC-3,0
5284616,249332,U251,0
5284616,2662,KM12,0
426756,20279,BT-549,0
426756,657237,SN12C,0
426756,3902,UACC-62,0
426756,2662,RPMI-8226,0
426756,2662,SK-MEL-5,0
426756,126941,HOP-62,0
163659,20279,KM12,0
163659,20279,OVCAR-4,0
163659,426756,HOP-92,0
163659,148124,HOP-92,0
163659,6252,KM12,0
163659,5453,OVCAR-4,0
163659,104842,SF268,0
163659,3902,NCI-H522,0
163659,3062316,A549,0
163659,6442177,A549,0
163659,123596,SK-OV-3,0
454216,444795,OVCAR-4,0
454216,457193,COLO-205,0
454216,5394,SW620,0
454216,123596,BT-549,0
4842,9444,PC-3,0
4842,20279,TK10,0
4842,657237,KM12,0
4842,36314,SK-MEL-28,0
4842,2733525,OVCAR-8,0
4842,454216,MOLT-4,0
4842,60749,COLO-205,0
4842,60749,IGROV-1,0
4842,6252,SK-MEL-28,0
4842,5453,NCI-H226,0
4842,667490,SK-MEL-5,0
2907,9444,OVCAR-8,0
2907,9444,TK10,0
2907,72466,CAKI-1,0
2907,36314,SF295,0
2907,163659,NCI-H522,0
2907,163659,T47D,0
2907,60749,OVCAR-5,0
2907,6252,DU-145,0
2907,667490,HT-29,0
2907,5935,HOP-92,0
9887053,444795,UACC-62,0
9887053,77082,HCT-15,0
9887053,2733525,HCT-15,0
9887053,4211,A549,0
9887053,4211,LOXIMVI,0
9887053,60749,UACC-257,0
9887053,6252,PC-3,0
9887053,104842,SK-MEL-5,0
9887053,249332,MOLT-4,0
9887053,126941,HCT-116,0
9887053,667490,T47D,0
9887053,5935,A498,0
5746,9444,786-0,0
5746,2733525,MOLT-4,0
5746,163659,HT-29,0
5746,163659,NCI-H23,0
5746,163659,OVCAR-5,0
5746,5394,SK-MEL-28,0
5746,5394,UACC-62,0
5746,5453,ACHN,0
5746,104842,HT-29,0
5746,104842,IGROV-1,0
5746,126941,MDA-MB-468,0
5746,126941,SNB75,0
5746,667490,HT-29,0
5746,667490,SF539,0
5746,5799,Hs-578-T,0
5790,5453,T47D,0
5790,2662,A498,0
4212,45055483,U031,0
2141,77082,A498,0
2141,4211,SK-MEL-5,0
2708,452548,SF268,0
2708,452548,SK-MEL-5,0
2708,443939,SW620,0
2708,36462,EKVX,0
2708,71384,SK-MEL-2,0
2708,71384,UACC-257,0
2708,60198,MDA-MB-231,0
2708,216326,NCI-H23,0
2708,460612,NCI-H23,0
3657,657237,786-0,0
3657,657237,K-562,0
3657,444795,IGROV-1,0
3657,426756,IGROV-1,0
3657,426756,MCF7,0
3657,5790,EKVX,0
3657,6252,OVCAR-4,0
3657,5311,786-0,0
3657,5352062,SF295,0
6194,452548,DU-145,0
6194,452548,SR,0
6194,36462,DU-145,0
6194,45055483,SR,0
6194,60198,IGROV-1,0
5394,444795,HT-29,0
57469,5284616,MOLT-4,0
57469,5284616,SF295,0
4211,9444,HCC2998,0
4211,444795,UACC-257,0
4211,36314,SF539,0
4211,5790,SK-MEL-5,0
4211,457193,K-562,0
4211,3011155,TK10,0
4211,60953,DU-145,0
4211,60953,UACC-257,0
4211,3902,MOLT-4,0
4211,2662,MDA-MB-231,0
4211,3062316,M14,0
4211,3062316,SF295,0
4211,644241,SW620,0
4211,5329102,UACC-257,0
2578,72466,PC-3,0
2578,5790,PC-3,0
2578,104842,UACC-62,0
2578,5935,LOXIMVI,0
135398738,45055483,MOLT-4,0
135398738,3950,HL-60,0
135398738,5799,UACC-257,0
4114,9444,LOXIMVI,0
4114,5284616,BT-549,0
4114,5284616,LOXIMVI,0
4114,163659,MDA-MB-231,0
4114,104842,HCT-15,0
241902,20279,A498,0
241902,5394,PC-3,0
241902,5394,SR,0
241902,5453,CAKI-1,0
241902,104842,M14,0
241902,2662,OVCAR-3,0
241902,123596,A498,0
119182,6252,HCC2998,0
119182,6252,SW620,0
119182,249332,NCI-H522,0
119182,104741,SN12C,0
45055483,123631,OVCAR-4,0
60699,2733525,PC-3,0
60699,163659,NCI-H322M,0
60699,5453,KM12,0
60749,20279,NCI-H226,0
60749,444795,A498,0
60749,5790,NCI-H23,0
60749,126941,BT-549,0
60749,126941,KM12,0
148124,20279,BT-549,0
148124,457193,A549,0
148124,241902,SNB75,0
148124,6252,RXF393,0
148124,5453,SNB75,0
148124,249332,OVCAR-5,0
148124,60953,RXF393,0
6252,5790,OVCAR-5,0
6252,2662,OVCAR-5,0
5453,2662,SF539,0
5426,72466,LOXIMVI,0
5426,72466,SW620,0
5426,77082,MOLT-4,0
5426,2733525,SK-OV-3,0
5426,5284616,EKVX,0
5426,5790,KM12,0
5426,4211,SK-MEL-28,0
5426,104842,OVCAR-4,0
104842,20279,HCC2998,0
104842,60749,COLO-205,0
104842,6252,HT-29,0
249332,5790,UACC-62,0
249332,6252,SF268,0
387447,5790,IGROV-1,0
3011155,426756,HOP-92,0
3011155,3657,T47D,0
3011155,6252,NCI-H522,0
3011155,6252,SF539,0
3011155,6252,T47D,0
3011155,2187,COLO-205,0
135413520,216326,SF268,0
5311,444795,SN12C,0
5311,36314,OVCAR-3,0
5311,2733525,U031,0
5311,426756,U031,0
5311,5394,MOLT-4,0
5311,241902,Hs-578-T,0
5311,119182,NCI-H522,0
5311,148124,NCI-H522,0
5311,6252,Hs-578-T,0
60953,444795,EKVX,0
60953,163659,OVCAR-3,0
60953,5790,SF539,0
60953,5453,SF295,0
60198,216326,HCC2998,0
11683,71384,M14,0
11683,4212,IGROV-1,0
104741,9444,A498,0
104741,20279,Hs-578-T,0
104741,657237,UACC-62,0
104741,444795,OVCAR-4,0
104741,2733525,NCI-H322M,0
104741,5284616,RXF393,0
104741,5790,RPMI-8226,0
104741,5790,SF268,0
104741,5790,SN12C,0
104741,5453,BT-549,0
104741,104842,A549,0
104741,249332,HCC2998,0
104741,3011155,MOLT-4,0
104741,5311,IGROV-1,0
104741,3062316,SK-OV-3,0
104741,123596,RPMI-8226,0
2187,20279,HT-29,0
2187,20279,M14,0
2187,20279,SN12C,0
2187,444795,Hs-578-T,0
2187,60749,OVCAR-5,0
2187,104842,SW620,0
2187,3062316,LOXIMVI,0
2662,457193,OVCAR-4,0
68740,5284616,NCI-H23,0
68740,249332,DU-145,0
68740,60953,OVCAR-4,0
68740,6442177,NCI-H522,0
68740,5329102,LOXIMVI,0
3062316,9444,UACC-62,0
3062316,426756,RPMI-8226,0
3062316,5790,HCT-116,0
3062316,119182,K-562,0
3062316,60749,TK10,0
3062316,6252,MDA-MB-468,0
3062316,6252,SF268,0
3062316,6252,UACC-62,0
3062316,6252,U031,0
6442177,457193,UACC-62,0
6442177,148124,UACC-257,0
6442177,5453,COLO-205,0
6442177,104842,UACC-62,0
6442177,644241,RPMI-8226,0
126941,36314,U251,0
126941,5311,SF539,0
123596,426756,PC-3,0
123596,5394,UACC-257,0
9941095,36314,HCT-15,0
9941095,5453,MDA-MB-231,0
9941095,3011155,MCF7,0
9941095,5311,SF268,0
9941095,3062316,U031,0
644241,444795,TK10,0
644241,5790,EKVX,0
644241,3657,U031,0
644241,667490,T47D,0
406563,5284616,MCF7,0
406563,5790,ACHN,0
406563,60749,HCT-116,0
406563,5329102,HT-29,0
406563,5352062,OVCAR-5,0
2478,77082,MDA-MB-231,0
2478,77082,MDA-MB-468,0
2478,163659,MDA-MB-468,0
2478,454216,MOLT-4,0
2478,454216,NCI-H522,0
2478,3657,SNB75,0
2478,3657,UACC-257,0
2478,119182,NCI-H23,0
2478,60749,786-0,0
2478,6252,UACC-62,0
2478,249332,HT-29,0
2478,667490,EKVX,0
2478,667490,SK-OV-3,0
2478,5935,HT-29,0
5329102,36314,HCT-116,0
5329102,119182,A498,0
5329102,2662,MCF7,0
2723601,443939,IGROV-1,0
2723601,443939,OVCAR-5,0
2723601,36462,NCI-H226,0
2723601,4212,CCRF-CEM,0
2723601,216326,HCT-116,0
2723601,5799,A549,0
5352062,657237,IGROV-1,0
5352062,5284616,MDA-MB-468,0
5352062,644241,IGROV-1,0
148121,9444,NCI-H322M,0
148121,36314,MDA-MB-468,0
148121,36314,SK-OV-3,0
148121,5394,PC-3,0
148121,148124,NCI-H522,0
148121,6252,EKVX,0
148121,5453,SR,0
148121,5453,TK10,0
148121,5311,SK-MEL-28,0
148121,3902,OVCAR-3,0
148121,3902,SF268,0
148121,2662,SF295,0
148121,3062316,UACC-62,0
148121,6442177,NCI-H322M,0
148121,9941095,COLO-205,0
148121,644241,HCT-116,0
148121,644241,K-562,0
148121,644241,SR,0
148121,644241,SW620,0
9703,9444,M14,0
9703,657237,U251,0
9703,444795,K-562,0
9703,36314,LOXIMVI,0
9703,36314,OVCAR-3,0
9703,2733525,CCRF-CEM,0
9703,2733525,NCI-H23,0
9703,5284616,786-0,0
9703,5284616,MCF7,0
9703,5284616,U251,0
9703,4211,Hs-578-T,0
9703,119182,OVCAR-4,0
9703,148124,MOLT-4,0
9703,104842,OVCAR-5,0
3950,36462,SF539,0
3950,60198,HCC2998,0
62770,443939,U251,0
62770,4212,UACC-257,0
62770,123631,OVCAR-8,0
29327,72466,NCI-H522,0
29327,5453,OVCAR-5,0
460612,452548,K-562,0
460612,443939,LOXIMVI,0
460612,443939,SNB75,0
460612,2123,MCF7,0
460612,71384,OVCAR-3,0
460612,3385,CAKI-1,0
460612,4212,HCT-15,0
460612,135413520,HOP-92,0
460612,11683,A549,0
5799,20279,CCRF-CEM,0
5799,444795,M14,0
5799,2733525,A498,0
5799,426756,HOP-62,0
5799,426756,K-562,0
5799,457193,ACHN,0
5799,60749,HCC2998,0
5799,148124,786-0,0
5799,5453,SK-OV-3,0
5799,6442177,SF268,0
5799,9941095,SK-MEL-5,0
9444,444795,MDA-MB-231,0
9444,36314,BT-549,0
9444,119182,OVCAR-8,0
9444,60749,BT-549,0
9444,60749,NCI-H522,0
9444,249332,NCI-H522,0
9444,104741,SW620,0
9444,2187,RPMI-8226,0
9444,123596,Hs-578-T,0
9444,5352062,PC-3,0
3690,72466,BT-549,0
3690,36314,CAKI-1,0
3690,5284616,786-0,0
3690,5284616,RXF393,0
3690,454216,HOP-92,0
3690,5394,LOXIMVI,0
3690,5453,CCRF-CEM,0
3690,104842,SN12C,0
657237,20279,MOLT-4,0
657237,20279,T47D,0
657237,457193,M14,0
657237,249332,MCF7,0
444795,2662,NCI-H23,0
452548,443939,Hs-578-T,0
452548,36462,MDA-MB-468,0
452548,60198,NCI-H23,0
452548,216326,UACC-62,0
443939,9444,OVCAR-4,0
443939,20279,OVCAR-5,0
443939,5394,OVCAR-4,0
443939,104842,SNB75,0
443939,2662,KM12,0
443939,3062316,Hs-578-T,0
443939,3062316,OVCAR-8,0
443939,3062316,PC-3,0
443939,123596,HOP-92,0
443939,123596,U251,0
443939,5352062,RPMI-8226,0
72466,119182,UACC-257,0
72466,60749,786-0,0
72466,148124,OVCAR-8,0
72466,6252,SF539,0
72466,249332,IGROV-1,0
72466,249332,SR,0
72466,2662,UACC-257,0
72466,3062316,NCI-H226,0
72466,3062316,OVCAR-4,0
72466,6442177,A549,0
72466,6442177,HOP-92,0
72466,9941095,ACHN,0
72466,5329102,HT-29,0
36314,657237,BT-549,0
36314,657237,MDA-MB-468,0
36314,657237,T47D,0
36314,5284616,K-562,0
36314,6252,MOLT-4,0
36314,6252,SNB75,0
36314,5453,COLO-205,0
451668,9444,UACC-257,0
451668,444795,M14,0
451668,163659,RPMI-8226,0
451668,457193,Hs-578-T,0
451668,457193,SF268,0
451668,3657,K-562,0
451668,3657,SF268,0
451668,3657,SN12C,0
451668,6252,CCRF-CEM,0
451668,6252,U251,0
451668,104842,OVCAR-4,0
451668,667490,SF539,0
2123,3385,RXF393,0
2123,3385,SN12C,0
2123,4212,DU-145,0
2123,4212,U251,0
2123,216326,COLO-205,0
2123,3950,EKVX,0
2123,3950,HCT-15,0
77082,9444,UACC-257,0
77082,2733525,SNB75,0
77082,5394,SW620,0
77082,148124,M14,0
77082,6252,TK10,0
77082,104842,PC-3,0
77082,104842,U031,0
77082,5329102,SF295,0
77082,5329102,SK-OV-3,0
135401907,9444,SK-MEL-5,0
135401907,20279,Hs-578-T,0
135401907,77082,A549,0
135401907,77082,U031,0
135401907,457193,MDA-MB-231,0
135401907,3657,NCI-H522,0
135401907,4211,A549,0
135401907,4211,NCI-H23,0
135401907,241902,K-562,0
135401907,6252,PC-3,0
135401907,5453,KM12,0
135401907,5799,K-562,0
36462,71384,OVCAR-8,0
36462,4212,PC-3,0
36462,5799,A498,0
6239,72466,TK10,0
6239,36314,786-0,0
6239,5284616,BT-549,0
6239,163659,UACC-62,0
6239,5394,MDA-MB-468,0
6239,60749,OVCAR-5,0
6239,667490,SF295,0
71384,45055483,IGROV-1,0
71384,123631,SW620,0
71384,216326,NCI-H522,0
123608,9444,NCI-H226,0
123608,444795,A549,0
123608,77082,OVCAR-5,0
123608,5284616,CCRF-CEM,0
123608,163659,A549,0
123608,454216,MDA-MB-231,0
123608,5790,SN12C,0
123608,4211,A549,0
123608,4211,OVCAR-8,0
123608,104842,TK10,0
123608,667490,TK10,0
3385,11683,CCRF-CEM,0
3385,123631,HL-60,0
3385,216326,MCF7,0
3385,62770,Hs-578-T,0
439693,77082,COLO-205,0
439693,77082,MOLT-4,0
439693,457193,HT-29,0
439693,5453,IGROV-1,0
439693,126941,PC-3,0
5284616,163659,A498,0
5284616,457193,BT-549,0
5284616,249332,SF268,0
5284616,60953,HCC2998,0
5284616,2662,U251,0
426756,20279,A549,0
426756,6252,DU-145,0
426756,6252,UACC-257,0
163659,9444,HT-29,0
163659,9444,MDA-MB-231,0
163659,444795,TK10,0
163659,2733525,SF295,0
163659,426756,Hs-578-T,0
163659,5790,MDA-MB-231,0
163659,6252,COLO-205,0
163659,6252,NCI-H226,0
163659,104842,OVCAR-3,0
163659,249332,A498,0
163659,9941095,T47D,0
454216,9444,SK-MEL-28,0
454216,444795,HCT-116,0
454216,426756,786-0,0
454216,5790,KM12,0
454216,104842,MCF7,0
454216,104842,OVCAR-3,0
454216,249332,CAKI-1,0
454216,3011155,NCI-H522,0
454216,3902,LOXIMVI,0
454216,2662,SF268,0
454216,5329102,MCF7,0
454216,5329102,SF268,0
4842,9444,OVCAR-8,0
4842,657237,HCC2998,0
4842,443939,HT-29,0
4842,77082,IGROV-1,0
4842,5284616,ACHN,0
4842,5284616,EKVX,0
4842,3657,A549,0
4842,3657,IGROV-1,0
4842,4211,A498,0
4842,126941,BT-549,0
4842,126941,UACC-62,0
4842,5935,HCC2998,0
4842,5799,MOLT-4,0
2907,9444,NCI-H522,0
2907,72466,ACHN,0
2907,36314,HOP-62,0
2907,163659,ACHN,0
2907,457193,A498,0
2907,5394,MDA-MB-231,0
2907,241902,SW620,0
2907,5453,HT-29,0
2907,249332,CCRF-CEM,0
2907,126941,BT-549,0
2907,667490,UACC-62,0
2907,5935,SK-MEL-5,0
9887053,444795,KM12,0
9887053,5284616,RPMI-8226,0
9887053,5284616,SF295,0
9887053,3657,OVCAR-5,0
9887053,4211,SF295,0
9887053,6252,OVCAR-3,0
9887053,5799,IGROV-1,0
5746,9444,PC-3,0
5746,20279,IGROV-1,0
5746,444795,HCT-15,0
5746,72466,SF539,0
5746,2733525,K-562,0
5746,163659,OVCAR-8,0
5746,3657,MCF7,0
5746,3657,OVCAR-3,0
5746,148124,HOP-62,0
5746,6252,NCI-H322M,0
5746,104842,SK-OV-3,0
5746,249332,HCT-116,0
5746,5799,OVCAR-3,0
5746,5799,SK-OV-3,0
5790,3902,NCI-H23,0
4212,135413520,MDA-MB-231,0
4212,216326,SF268,0
4212,5799,786-0,0
2141,9444,SK-MEL-28,0
2141,36314,SF295,0
2141,5394,HCT-15,0
2141,5394,SF539,0
2141,4211,SK-OV-3,0
2141,241902,HCT-116,0
2141,667490,K-562,0
2708,452548,SK-MEL-2,0
2708,443939,LOXIMVI,0
2708,443939,RXF393,0
2708,3385,SK-MEL-5,0
2708,6194,SNB75,0
2708,135413520,RPMI-8226,0
2708,60198,SK-OV-3,0
2708,216326,A549,0
2708,216326,MCF7,0
2708,216326,SN12C,0
2708,460612,SF539,0
2708,5799,SF295,0
3657,426756,Hs-578-T,0
3657,426756,SR,0
3657,426756,U251,0
3657,457193,SNB75,0
3657,5394,786-0,0
3657,104842,OVCAR-5,0
3657,3902,EKVX,0
3657,3062316,CAKI-1,0
3657,6442177,U251,0
3657,5352062,HT-29,0
6194,71384,DU-145,0
5394,657237,A498,0
5394,426756,HOP-92,0
5394,5790,A549,0
5394,249332,OVCAR-4,0
5394,3902,RPMI-8226,0
57469,5284616,UACC-62,0
57469,3657,UACC-257,0
57469,5394,SK-MEL-5,0
57469,104842,OVCAR-3,0
4211,20279,HCC2998,0
4211,657237,ACHN,0
4211,119182,ACHN,0
4211,5453,UACC-62,0
4211,3011155,OVCAR-8,0
4211,60953,M14,0
4211,3062316,NCI-H226,0
2578,9444,SK-MEL-28,0
2578,444795,SF539,0
2578,2733525,A549,0
2578,2733525,HCT-116,0
2578,163659,SK-OV-3,0
2578,5790,UACC-257,0
2578,119182,NCI-H226,0
2578,119182,PC-3,0
2578,104842,UACC-257,0
2578,5935,A549,0
2578,5935,SF268,0
135398738,36462,HOP-92,0
